  38.30
3375.00
 235588171
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1994 09 21 12	43200.00	1.14	446.36	0.00	10.79	10.79	454.18
1994 09 22 12	42854.40	0.75	457.73	0.00	10.64	10.64	367.99
1994 09 23 12	42854.40	0.00	452.62	0.00	12.79	12.79	289.42
1994 09 24 12	42508.80	0.00	443.18	0.00	13.95	13.95	262.58
1994 09 25 12	42508.80	0.00	444.52	0.00	14.38	14.38	291.90
1994 09 26 12	42508.80	0.00	438.17	0.00	14.21	14.21	346.67
1994 09 27 12	42163.20	0.00	444.13	0.00	14.29	14.29	278.96
1994 09 28 12	42163.20	0.01	429.88	0.00	14.79	14.79	301.14
1994 09 29 12	41817.60	11.96	348.88	0.00	12.92	12.92	608.41
1994 09 30 12	41817.60	18.11	314.12	0.00	9.62	9.62	550.06
1994 10 01 12	41472.00	0.58	325.14	0.00	5.93	5.93	536.40
1994 10 02 12	41472.00	0.14	434.72	0.00	6.94	6.94	545.24
1994 10 03 12	41268.74	9.79	313.54	0.00	8.11	8.11	496.28
1994 10 04 12	41126.40	10.23	375.69	0.00	8.21	8.21	542.98
1994 10 05 12	41126.40	6.62	354.72	0.00	6.51	6.51	475.02
1994 10 06 12	40780.80	5.27	391.00	0.00	2.79	2.79	401.87
1994 10 07 12	40780.80	0.00	425.33	0.00	3.28	3.28	421.18
1994 10 08 12	40435.20	0.32	435.77	0.00	4.51	4.51	340.41
1994 10 09 12	40435.20	0.31	428.49	0.00	7.29	7.29	295.67
1994 10 10 12	40089.60	0.00	428.83	0.00	8.33	8.33	296.28
1994 10 11 12	40089.60	0.00	343.87	0.00	8.03	8.03	338.55
1994 10 12 12	40089.60	0.00	414.14	0.00	7.33	7.33	335.07
1994 10 13 12	39744.00	0.06	400.24	0.00	7.54	7.54	368.57
1994 10 14 12	39744.00	29.50	288.30	0.00	5.94	5.94	501.59
1994 10 15 12	39398.40	26.49	334.84	0.00	0.71	0.71	430.07
1994 10 16 12	39398.40	5.78	281.59	0.00	-3.20	-3.20	354.18
1994 10 17 12	39344.73	5.13	296.84	0.00	-1.91	-1.91	379.94
1994 10 18 12	39052.80	1.96	275.90	0.00	0.60	0.60	390.93
1994 10 19 12	39052.80	1.77	397.90	0.00	2.32	2.32	376.68
1994 10 20 12	38707.20	0.00	402.40	0.00	1.64	1.64	333.71
1994 10 21 12	38707.20	0.00	399.30	0.00	2.39	2.39	313.57
1994 10 22 12	38381.72	0.00	397.84	0.00	3.43	3.43	305.51
1994 10 23 12	38361.60	0.00	396.47	0.00	4.40	4.40	308.52
1994 10 24 12	38361.60	0.00	354.05	0.00	4.94	4.94	295.55
1994 10 25 12	38016.00	0.00	375.80	0.00	4.63	4.63	314.08
1994 10 26 12	38016.00	0.00	382.51	0.00	4.72	4.72	321.14
1994 10 27 12	37812.74	0.00	374.35	0.00	5.38	5.38	325.83
1994 10 28 12	37670.40	0.00	374.73	0.00	6.43	6.43	319.32
1994 10 29 12	37670.40	0.00	360.44	0.00	3.63	3.63	336.46
1994 10 30 12	37324.80	0.00	383.22	0.00	0.12	0.12	264.22
1994 10 31 12	37324.80	0.32	356.22	0.00	-0.42	-0.42	149.55
1994 11 01 12	37324.80	0.09	343.89	0.00	4.29	4.29	222.38
1994 11 02 12	36979.20	8.53	255.24	0.00	2.90	2.90	335.11
1994 11 03 12	36979.20	14.37	157.23	0.00	-4.00	-4.00	346.24
1994 11 04 12	36925.53	1.39	319.35	0.00	-8.76	-8.76	211.73
1994 11 05 12	36633.60	0.19	149.37	0.00	-2.72	-2.72	258.23
1994 11 06 12	36633.60	0.30	314.07	0.00	0.33	0.33	340.34
1994 11 07 12	36430.34	0.00	329.99	0.00	2.68	2.68	345.48
1994 11 08 12	36288.00	0.00	200.48	0.00	1.17	1.17	343.28
1994 11 09 12	36288.00	0.08	321.28	0.00	-1.15	-1.15	282.25
1994 11 10 12	36084.74	0.00	228.82	0.00	1.38	1.38	315.33
1994 11 11 12	35942.40	0.74	183.95	0.00	1.95	1.95	395.32
1994 11 12 12	35942.40	18.84	225.64	0.00	0.22	0.22	408.84
1994 11 13 12	35888.73	3.51	237.72	0.00	-4.64	-4.64	278.41
1994 11 14 12	35596.80	0.52	333.02	0.00	-9.02	-9.02	161.59
1994 11 15 12	35596.80	0.30	322.62	0.00	-8.47	-8.47	154.29
1994 11 16 12	35596.80	6.91	226.62	0.00	-3.20	-3.20	254.96
1994 11 17 12	35251.20	6.44	269.83	0.00	-7.95	-7.95	220.61
1994 11 18 12	35251.20	15.80	145.90	0.00	-8.11	-8.11	264.27
1994 11 19 12	35251.20	4.35	245.95	0.00	-11.31	-11.31	202.86
1994 11 20 12	35047.94	1.55	265.27	0.00	-10.10	-10.10	202.11
1994 11 21 12	34905.60	0.90	271.23	0.00	-4.95	-4.95	308.99
1994 11 22 12	34905.60	0.03	321.74	0.00	-8.78	-8.78	225.91
1994 11 23 12	34905.60	0.21	317.44	0.00	-8.59	-8.59	171.40
1994 11 24 12	34702.34	0.37	299.31	0.00	-5.27	-5.27	214.68
1994 11 25 12	34560.00	6.34	283.41	0.00	-3.40	-3.40	280.64
1994 11 26 12	34560.00	5.99	248.33	0.00	-4.69	-4.69	293.37
1994 11 27 12	34560.00	5.33	303.66	0.00	-11.96	-11.96	164.00
1994 11 28 12	34560.00	0.69	265.45	0.00	-9.58	-9.58	196.54
1994 11 29 12	34234.52	1.20	291.34	0.00	-10.82	-10.82	177.67
1994 11 30 12	34214.40	0.00	287.63	0.00	-4.59	-4.59	246.85
1994 12 01 12	34214.40	0.00	297.71	0.00	-2.83	-2.83	263.90
1994 12 02 12	34214.40	0.00	293.91	0.00	-4.28	-4.28	219.09
1994 12 03 12	34214.40	0.00	274.71	0.00	-4.09	-4.09	249.57
1994 12 04 12	34160.73	0.42	258.27	0.00	-2.39	-2.39	322.02
1994 12 05 12	33868.80	0.06	214.03	0.00	-2.33	-2.33	360.56
1994 12 06 12	33868.80	6.93	192.52	0.00	-2.72	-2.72	396.26
1994 12 07 12	33868.80	8.02	174.38	0.00	-4.08	-4.08	346.69
1994 12 08 12	33868.80	0.00	269.22	0.00	-9.67	-9.67	205.01
1994 12 09 12	33868.80	0.28	289.57	0.00	-12.37	-12.37	130.64
1994 12 10 12	33868.80	0.00	287.64	0.00	-10.75	-10.75	149.06
1994 12 11 12	33868.80	0.00	284.40	0.00	-7.82	-7.82	188.84
1994 12 12 12	33815.13	0.00	240.08	0.00	-6.83	-6.83	198.55
1994 12 13 12	33665.54	9.24	185.64	0.00	-7.27	-7.27	236.75
1994 12 14 12	33543.32	4.17	277.64	0.00	-10.00	-10.00	214.60
1994 12 15 12	33523.20	0.64	260.78	0.00	-9.12	-9.12	219.32
1994 12 16 12	33523.20	0.69	261.98	0.00	-8.46	-8.46	213.13
1994 12 17 12	33523.20	0.12	278.43	0.00	-4.83	-4.83	252.93
1994 12 18 12	33523.20	0.00	276.45	0.00	-3.64	-3.64	234.19
1994 12 19 12	33523.20	0.06	281.24	0.00	-5.61	-5.61	200.38
1994 12 20 12	33523.20	0.00	282.73	0.00	-5.69	-5.69	195.91
1994 12 21 12	33523.20	0.00	281.39	0.00	-2.39	-2.39	163.77
1994 12 22 12	33523.20	0.00	274.63	0.00	-2.32	-2.32	196.14
1994 12 23 12	33523.20	0.11	150.53	0.00	-2.05	-2.05	290.22
1994 12 24 12	33523.20	0.70	154.36	0.00	-1.85	-1.85	420.88
1994 12 25 12	33523.20	1.13	195.83	0.00	-1.57	-1.57	433.13
1994 12 26 12	33523.20	0.75	275.29	0.00	-3.64	-3.64	358.68
1994 12 27 12	33523.20	0.05	272.37	0.00	-3.86	-3.86	288.39
1994 12 28 12	33543.32	0.00	245.64	0.00	-3.03	-3.03	298.97
1994 12 29 12	33815.13	0.01	194.43	0.00	-3.37	-3.37	360.11
1994 12 30 12	33868.80	1.34	274.43	0.00	-6.07	-6.07	310.39
1994 12 31 12	33868.80	0.00	278.23	0.00	-8.72	-8.72	207.71
1995 01 01 12	33868.80	0.53	253.60	0.00	-9.99	-9.99	153.74
1995 01 02 12	33868.80	0.01	208.10	0.00	-6.96	-6.96	169.27
1995 01 03 12	33868.80	0.00	233.15	0.00	-6.53	-6.53	175.65
1995 01 04 12	33868.80	1.43	196.95	0.00	-4.70	-4.70	304.59
1995 01 05 12	33868.80	14.15	228.14	0.00	-4.16	-4.16	357.27
1995 01 06 12	33888.92	8.59	226.47	0.00	-5.46	-5.46	286.56
1995 01 07 12	34214.40	1.72	185.24	0.00	-4.80	-4.80	290.53
1995 01 08 12	34214.40	1.09	259.20	0.00	-3.79	-3.79	356.60
1995 01 09 12	34214.40	1.32	228.40	0.00	-1.57	-1.57	422.70
1995 01 10 12	34214.40	0.79	209.11	0.00	-0.69	-0.69	395.83
1995 01 11 12	34214.40	9.12	138.43	0.00	-1.53	-1.53	408.26
1995 01 12 12	34356.74	6.80	269.72	0.00	-4.27	-4.27	337.41
1995 01 13 12	34560.00	0.25	189.22	0.00	-4.00	-4.00	366.38
1995 01 14 12	34560.00	1.01	253.69	0.00	-3.01	-3.01	352.65
1995 01 15 12	34560.00	16.52	194.12	0.00	-2.13	-2.13	388.76
1995 01 16 12	34560.00	8.09	270.74	0.00	-7.64	-7.64	246.52
1995 01 17 12	34905.60	1.15	261.66	0.00	-10.75	-10.75	194.90
1995 01 18 12	34905.60	0.16	294.10	0.00	-12.34	-12.34	159.15
1995 01 19 12	34905.60	0.11	294.80	0.00	-8.08	-8.08	205.07
1995 01 20 12	34905.60	0.00	272.18	0.00	-7.89	-7.89	216.12
1995 01 21 12	35251.20	0.41	246.17	0.00	-6.32	-6.32	280.86
1995 01 22 12	35251.20	1.49	308.13	0.00	-8.49	-8.49	245.86
1995 01 23 12	35251.20	0.00	241.96	0.00	-8.10	-8.10	237.59
1995 01 24 12	35393.54	3.08	219.70	0.00	-4.03	-4.03	351.35
1995 01 25 12	35596.80	3.34	209.65	0.00	-2.46	-2.46	391.34
1995 01 26 12	35596.80	11.26	243.61	0.00	-3.13	-3.13	385.96
1995 01 27 12	35596.80	7.99	274.57	0.00	-5.95	-5.95	309.52
1995 01 28 12	35942.40	0.24	278.26	0.00	-8.59	-8.59	218.89
1995 01 29 12	35942.40	0.33	313.68	0.00	-7.35	-7.35	242.57
1995 01 30 12	35942.40	0.02	295.81	0.00	-6.45	-6.45	230.36
1995 01 31 12	36288.00	1.03	276.96	0.00	-1.84	-1.84	358.35
1995 02 01 12	36288.00	0.00	305.14	0.00	0.55	0.55	449.97
1995 02 02 12	36288.00	0.00	321.22	0.00	0.22	0.22	417.05
1995 02 03 12	36633.60	0.00	323.44	0.00	-1.56	-1.56	283.91
1995 02 04 12	36633.60	0.00	321.41	0.00	-0.36	-0.36	257.72
1995 02 05 12	36633.60	0.00	326.54	0.00	-0.01	-0.01	257.80
1995 02 06 12	36979.20	0.00	326.02	0.00	0.71	0.71	246.49
1995 02 07 12	36979.20	0.34	323.69	0.00	1.32	1.32	233.06
1995 02 08 12	36979.20	0.64	190.61	0.00	0.15	0.15	309.91
1995 02 09 12	37324.80	0.30	329.54	0.00	-3.01	-3.01	283.20
1995 02 10 12	37324.80	0.00	336.88	0.00	-4.63	-4.63	276.07
1995 02 11 12	37616.73	1.75	227.10	0.00	-3.83	-3.83	308.48
1995 02 12 12	37670.40	0.01	321.87	0.00	-1.98	-1.98	297.02
1995 02 13 12	37670.40	0.14	312.26	0.00	-1.89	-1.89	331.04
1995 02 14 12	38016.00	22.52	251.14	0.00	-0.52	-0.52	414.29
1995 02 15 12	38016.00	6.89	349.14	0.00	-4.83	-4.83	279.65
1995 02 16 12	38036.12	0.00	350.85	0.00	-5.84	-5.84	193.36
1995 02 17 12	38361.60	0.02	359.51	0.00	-3.87	-3.87	225.42
1995 02 18 12	38361.60	0.00	353.76	0.00	-2.55	-2.55	265.14
1995 02 19 12	38707.20	0.00	356.47	0.00	-1.86	-1.86	295.62
1995 02 20 12	38707.20	0.00	361.92	0.00	0.79	0.79	280.81
1995 02 21 12	38849.54	0.00	322.94	0.00	2.52	2.52	323.93
1995 02 22 12	39052.80	0.34	360.87	0.00	1.75	1.75	369.84
1995 02 23 12	39052.80	0.00	371.55	0.00	-0.15	-0.15	327.10
1995 02 24 12	39398.40	0.90	376.45	0.00	-1.25	-1.25	270.01
1995 02 25 12	39398.40	1.96	313.10	0.00	0.15	0.15	357.34
1995 02 26 12	39744.00	0.22	361.08	0.00	-0.02	-0.02	369.35
1995 02 27 12	39744.00	1.60	314.13	0.00	0.22	0.22	373.12
1995 02 28 12	39744.00	3.27	322.95	0.00	0.96	0.96	397.75
1995 03 01 12	40089.60	26.08	295.80	0.00	-1.18	-1.18	416.54
1995 03 02 12	40089.60	7.52	299.95	0.00	-2.27	-2.27	385.82
1995 03 03 12	40435.20	4.85	269.74	0.00	-1.70	-1.70	392.79
1995 03 04 12	40435.20	15.67	373.27	0.00	-1.96	-1.96	373.91
1995 03 05 12	40780.80	12.26	318.24	0.00	-1.43	-1.43	381.19
1995 03 06 12	40780.80	16.29	412.64	0.00	-3.20	-3.20	323.20
1995 03 07 12	40780.80	0.12	435.45	0.00	-5.43	-5.43	178.39
1995 03 08 12	41126.40	0.15	406.10	0.00	-3.77	-3.77	211.64
1995 03 09 12	41126.40	0.62	415.34	0.00	-0.78	-0.78	269.01
1995 03 10 12	41472.00	2.40	247.61	0.00	0.64	0.64	379.71
1995 03 11 12	41472.00	12.17	308.00	0.00	1.64	1.64	485.35
1995 03 12 12	41817.60	6.71	352.43	0.00	-1.75	-1.75	365.75
1995 03 13 12	41817.60	0.89	424.16	0.00	-1.12	-1.12	354.93
1995 03 14 12	41817.60	0.00	411.20	0.00	2.46	2.46	405.30
1995 03 15 12	42163.20	0.00	403.77	0.00	3.89	3.89	449.08
1995 03 16 12	42163.20	0.06	436.76	0.00	2.88	2.88	418.09
1995 03 17 12	42508.80	2.56	442.29	0.00	3.42	3.42	442.10
1995 03 18 12	42508.80	0.33	433.62	0.00	3.39	3.39	412.26
1995 03 19 12	42854.40	1.39	430.32	0.00	3.59	3.59	414.89
1995 03 20 12	42854.40	0.75	407.29	0.00	2.90	2.90	379.80
1995 03 21 12	43200.00	1.08	273.92	0.00	3.45	3.45	444.73
1995 03 22 12	43200.00	6.96	439.50	0.00	-1.79	-1.79	314.14
1995 03 23 12	43200.00	1.10	304.34	0.00	-2.60	-2.60	229.70
1995 03 24 12	43545.60	9.25	317.22	0.00	-5.40	-5.40	250.00
1995 03 25 12	43545.60	2.33	316.53	0.00	-8.01	-8.01	224.28
1995 03 26 12	43891.20	3.21	457.56	0.00	-8.70	-8.70	221.86
1995 03 27 12	43891.20	0.00	474.91	0.00	-7.76	-7.76	211.39
1995 03 28 12	44236.80	0.01	425.52	0.00	-6.54	-6.54	224.89
1995 03 29 12	44236.80	8.92	333.79	0.00	-7.80	-7.80	241.60
1995 03 30 12	44582.40	0.34	448.49	0.00	-7.12	-7.12	221.81
1995 03 31 12	44582.40	0.00	476.60	0.00	-3.77	-3.77	230.96
1995 04 01 12	44582.40	0.46	475.39	0.00	-0.18	-0.18	251.15
1995 04 02 12	44928.00	0.49	440.33	0.00	1.44	1.44	302.59
1995 04 03 12	44928.00	0.00	481.89	0.00	0.19	0.19	302.46
1995 04 04 12	45273.60	0.02	479.64	0.00	2.77	2.77	287.11
1995 04 05 12	45273.60	0.03	479.07	0.00	5.08	5.08	331.14
1995 04 06 12	45619.20	0.03	470.32	0.00	5.44	5.44	297.57
1995 04 07 12	45619.20	0.21	464.82	0.00	5.05	5.05	272.94
1995 04 08 12	45619.20	4.27	443.62	0.00	4.20	4.20	358.20
1995 04 09 12	45964.80	4.24	359.11	0.00	-2.04	-2.04	237.55
1995 04 10 12	45964.80	3.03	435.40	0.00	-5.43	-5.43	247.48
1995 04 11 12	46310.40	0.12	477.74	0.00	-2.75	-2.75	226.35
1995 04 12 12	46310.40	0.55	483.82	0.00	2.67	2.67	335.12
1995 04 13 12	46656.00	1.06	485.16	0.00	5.82	5.82	329.00
1995 04 14 12	46656.00	7.06	348.32	0.00	1.35	1.35	269.05
1995 04 15 12	46656.00	2.39	204.86	0.00	-1.47	-1.47	290.83
1995 04 16 12	47001.60	5.73	347.43	0.00	-1.56	-1.56	268.38
1995 04 17 12	47001.60	15.27	332.98	0.00	-2.59	-2.59	321.95
1995 04 18 12	47347.20	10.07	279.24	0.00	-1.88	-1.88	372.81
1995 04 19 12	47347.20	10.10	375.99	0.00	-2.42	-2.42	356.49
1995 04 20 12	47550.46	9.05	362.66	0.00	-1.51	-1.51	344.67
1995 04 21 12	47692.80	15.22	401.30	0.00	-2.64	-2.64	332.12
1995 04 22 12	47692.80	2.28	474.49	0.00	-1.25	-1.25	337.15
1995 04 23 12	48038.40	1.01	497.66	0.00	-0.14	-0.14	323.60
1995 04 24 12	48038.40	0.53	508.25	0.00	-0.50	-0.50	281.92
1995 04 25 12	48363.88	0.10	507.00	0.00	2.91	2.91	296.47
1995 04 26 12	48384.00	0.01	496.37	0.00	2.76	2.76	334.81
1995 04 27 12	48384.00	0.00	476.64	0.00	4.81	4.81	315.41
1995 04 28 12	48729.60	0.08	432.35	0.00	6.23	6.23	311.73
1995 04 29 12	48729.60	1.30	420.68	0.00	7.20	7.20	460.03
1995 04 30 12	48783.27	16.63	322.62	0.00	6.44	6.44	468.08
1995 05 01 12	49075.20	0.48	445.37	0.00	4.47	4.47	408.09
1995 05 02 12	49075.20	33.35	405.59	0.00	6.03	6.03	489.58
1995 05 03 12	49420.80	0.30	457.64	0.00	3.02	3.02	380.40
1995 05 04 12	49420.80	0.47	456.43	0.00	5.23	5.23	385.34
1995 05 05 12	49420.80	3.85	449.92	0.00	4.84	4.84	339.65
1995 05 06 12	49766.40	4.71	391.72	0.00	0.06	0.06	310.04
1995 05 07 12	49766.40	2.20	390.73	0.00	-0.02	-0.02	301.02
1995 05 08 12	49766.40	1.82	468.55	0.00	1.86	1.86	391.25
1995 05 09 12	50112.00	0.08	491.92	0.00	5.20	5.20	421.86
1995 05 10 12	50112.00	4.87	349.73	0.00	7.42	7.42	454.36
1995 05 11 12	50112.00	4.11	355.56	0.00	6.83	6.83	465.60
1995 05 12 12	50457.60	25.27	414.64	0.00	5.05	5.05	437.51
1995 05 13 12	50457.60	1.13	342.83	0.00	2.07	2.07	363.87
1995 05 14 12	50457.60	1.88	496.07	0.00	4.13	4.13	419.65
1995 05 15 12	50803.20	1.03	500.74	0.00	7.67	7.67	486.28
1995 05 16 12	50803.20	0.00	498.85	0.00	6.49	6.49	348.83
1995 05 17 12	50803.20	2.08	443.24	0.00	5.16	5.16	430.66
1995 05 18 12	51006.46	0.08	405.33	0.00	7.20	7.20	449.75
1995 05 19 12	51148.80	0.50	535.85	0.00	4.79	4.79	402.39
1995 05 20 12	51148.80	0.20	546.61	0.00	8.67	8.67	460.15
1995 05 21 12	51148.80	0.05	511.97	0.00	9.71	9.71	417.66
1995 05 22 12	51494.40	0.73	457.16	0.00	9.44	9.44	390.69
1995 05 23 12	51494.40	5.08	407.01	0.00	6.25	6.25	434.53
1995 05 24 12	51494.40	10.09	389.89	0.00	4.82	4.82	518.69
1995 05 25 12	51494.40	10.38	447.84	0.00	4.21	4.21	473.29
1995 05 26 12	51840.00	9.42	434.35	0.00	4.40	4.40	491.69
1995 05 27 12	51840.00	1.10	432.35	0.00	4.80	4.80	414.37
1995 05 28 12	51840.00	1.78	499.38	0.00	5.75	5.75	439.08
1995 05 29 12	51840.00	1.53	523.31	0.00	5.37	5.37	439.96
1995 05 30 12	52043.26	0.75	528.78	0.00	6.82	6.82	443.66
1995 05 31 12	52185.60	0.63	529.56	0.00	9.74	9.74	498.83
1995 06 01 12	52185.60	0.01	516.77	0.00	12.18	12.18	551.92
1995 06 02 12	52185.60	12.77	450.74	0.00	10.52	10.52	533.49
1995 06 03 12	52185.60	8.50	413.83	0.00	7.70	7.70	593.11
1995 06 04 12	52185.60	3.46	497.95	0.00	8.03	8.03	590.22
1995 06 05 12	52511.08	0.04	528.91	0.00	11.44	11.44	562.93
1995 06 06 12	52531.20	0.48	528.75	0.00	6.45	6.45	406.20
1995 06 07 12	52531.20	0.67	429.75	0.00	3.32	3.32	362.65
1995 06 08 12	52531.20	11.17	439.27	0.00	3.13	3.13	407.50
1995 06 09 12	52531.20	6.21	430.45	0.00	3.59	3.59	421.68
1995 06 10 12	52531.20	0.34	530.83	0.00	7.53	7.53	466.81
1995 06 11 12	52531.20	0.00	544.56	0.00	11.27	11.27	499.12
1995 06 12 12	52531.20	0.00	544.21	0.00	15.16	15.16	542.61
1995 06 13 12	52584.87	0.00	536.47	0.00	15.98	15.98	478.68
1995 06 14 12	52856.68	0.00	536.30	0.00	15.12	15.12	435.28
1995 06 15 12	52876.80	0.56	517.51	0.00	13.80	13.80	362.70
1995 06 16 12	52876.80	2.05	374.73	0.00	9.69	9.69	454.54
1995 06 17 12	52876.80	6.68	402.27	0.00	5.33	5.33	420.49
1995 06 18 12	52876.80	1.13	540.19	0.00	5.40	5.40	415.66
1995 06 19 12	52876.80	0.03	551.54	0.00	9.87	9.87	396.20
1995 06 20 12	52876.80	0.00	550.46	0.00	11.05	11.05	347.91
1995 06 21 12	52876.80	0.00	549.20	0.00	9.67	9.67	390.31
1995 06 22 12	52876.80	0.00	547.10	0.00	8.95	8.95	413.61
1995 06 23 12	52876.80	0.00	547.87	0.00	10.20	10.20	434.60
1995 06 24 12	52876.80	0.00	549.18	0.00	11.39	11.39	393.95
1995 06 25 12	52876.80	0.03	544.68	0.00	12.96	12.96	455.03
1995 06 26 12	52876.80	0.19	543.61	0.00	14.50	14.50	449.30
1995 06 27 12	52876.80	0.89	486.17	0.00	16.24	16.24	497.17
1995 06 28 12	52856.68	2.64	452.93	0.00	15.73	15.73	587.65
1995 06 29 12	52734.46	6.02	459.48	0.00	13.80	13.80	633.13
1995 06 30 12	52584.87	4.32	507.19	0.00	13.44	13.44	664.94
1995 07 01 12	52531.20	3.36	456.38	0.00	14.35	14.35	582.30
1995 07 02 12	52531.20	1.10	486.33	0.00	13.29	13.29	564.12
1995 07 03 12	52531.20	2.39	460.18	0.00	13.15	13.15	562.86
1995 07 04 12	52531.20	0.43	504.64	0.00	10.84	10.84	486.73
1995 07 05 12	52531.20	0.12	506.10	0.00	12.79	12.79	450.85
1995 07 06 12	52531.20	0.10	504.52	0.00	16.91	16.91	482.11
1995 07 07 12	52531.20	0.11	505.50	0.00	17.86	17.86	466.97
1995 07 08 12	52239.27	0.00	397.50	0.00	18.61	18.61	461.82
1995 07 09 12	52185.60	1.51	486.30	0.00	19.55	19.55	611.19
1995 07 10 12	52185.60	0.93	486.53	0.00	19.17	19.17	614.91
1995 07 11 12	52185.60	3.51	416.61	0.00	17.89	17.89	640.31
1995 07 12 12	52185.60	3.36	460.70	0.00	16.91	16.91	655.86
1995 07 13 12	52165.48	0.95	490.57	0.00	15.33	15.33	555.24
1995 07 14 12	51840.00	0.01	499.23	0.00	15.06	15.06	586.80
1995 07 15 12	51840.00	0.17	500.28	0.00	16.29	16.29	530.47
1995 07 16 12	51840.00	2.02	478.94	0.00	17.11	17.11	546.34
1995 07 17 12	51840.00	0.97	442.21	0.00	17.29	17.29	652.34
1995 07 18 12	51697.66	0.31	469.68	0.00	15.97	15.97	672.86
1995 07 19 12	51494.40	1.62	452.34	0.00	15.92	15.92	576.70
1995 07 20 12	51494.40	2.41	475.67	0.00	16.18	16.18	540.94
1995 07 21 12	51494.40	0.12	500.56	0.00	16.16	16.16	493.82
1995 07 22 12	51352.06	0.64	508.37	0.00	15.76	15.76	385.71
1995 07 23 12	51148.80	0.06	506.91	0.00	15.09	15.09	385.71
1995 07 24 12	51148.80	0.00	505.52	0.00	16.25	16.25	379.41
1995 07 25 12	51148.80	0.00	505.66	0.00	18.21	18.21	378.88
1995 07 26 12	50803.20	0.00	509.58	0.00	18.83	18.83	353.54
1995 07 27 12	50803.20	0.04	502.48	0.00	19.64	19.64	391.12
1995 07 28 12	50803.20	0.03	497.48	0.00	20.56	20.56	446.56
1995 07 29 12	50511.27	0.11	495.92	0.00	21.26	21.26	451.66
1995 07 30 12	50457.60	0.02	476.70	0.00	20.33	20.33	438.95
1995 07 31 12	50457.60	0.02	499.54	0.00	17.31	17.31	415.85
1995 08 01 12	50315.26	0.01	477.38	0.00	17.44	17.44	377.68
1995 08 02 12	50112.00	0.00	364.73	0.00	19.07	19.07	431.94
1995 08 03 12	50112.00	0.25	425.99	0.00	19.88	19.88	483.19
1995 08 04 12	49969.66	0.00	462.79	0.00	19.55	19.55	489.13
1995 08 05 12	49766.40	0.00	470.56	0.00	19.35	19.35	488.94
1995 08 06 12	49766.40	0.00	470.55	0.00	19.09	19.09	413.64
1995 08 07 12	49474.47	0.00	415.18	0.00	19.96	19.96	458.98
1995 08 08 12	49420.80	0.00	465.95	0.00	19.31	19.31	587.30
1995 08 09 12	49420.80	1.17	461.59	0.00	19.22	19.22	533.83
1995 08 10 12	49075.20	2.52	434.88	0.00	20.22	20.22	722.04
1995 08 11 12	49075.20	1.17	403.32	0.00	19.15	19.15	718.79
1995 08 12 12	49075.20	0.54	430.64	0.00	17.55	17.55	692.86
1995 08 13 12	48729.60	0.05	458.07	0.00	17.51	17.51	752.93
1995 08 14 12	48729.60	0.00	459.19	0.00	17.89	17.89	599.51
1995 08 15 12	48587.26	1.43	460.29	0.00	18.01	18.01	533.85
1995 08 16 12	48384.00	6.65	409.72	0.00	17.90	17.90	676.59
1995 08 17 12	48384.00	0.69	453.14	0.00	16.05	16.05	667.92
1995 08 18 12	48038.40	0.00	464.10	0.00	15.41	15.41	503.87
1995 08 19 12	48038.40	0.63	454.90	0.00	16.36	16.36	492.27
1995 08 20 12	48018.28	1.01	371.43	0.00	17.42	17.42	680.43
1995 08 21 12	47692.80	4.08	376.67	0.00	16.01	16.01	816.23
1995 08 22 12	47692.80	5.96	375.84	0.00	16.68	16.68	865.43
1995 08 23 12	47347.20	4.13	384.91	0.00	16.44	16.44	837.44
1995 08 24 12	47347.20	2.14	427.92	0.00	17.36	17.36	766.17
1995 08 25 12	47055.27	0.20	443.81	0.00	16.99	16.99	720.33
1995 08 26 12	47001.60	0.01	445.37	0.00	17.37	17.37	690.67
1995 08 27 12	47001.60	0.06	441.73	0.00	17.39	17.39	632.26
1995 08 28 12	46656.00	0.00	442.45	0.00	16.76	16.76	572.18
1995 08 29 12	46656.00	0.00	441.49	0.00	17.31	17.31	593.37
1995 08 30 12	46310.40	0.00	443.46	0.00	17.74	17.74	527.94
1995 08 31 12	46310.40	0.57	439.90	0.00	18.45	18.45	508.98
1995 09 01 12	46310.40	0.36	445.35	0.00	20.07	20.07	612.86
1995 09 02 12	45964.80	0.00	469.28	0.00	19.60	19.60	645.90
1995 09 03 12	45964.80	2.54	448.89	0.00	19.53	19.53	656.21
1995 09 04 12	45619.20	0.18	460.51	0.00	18.95	18.95	664.18
1995 09 05 12	45619.20	0.47	453.99	0.00	17.69	17.69	722.59
1995 09 06 12	45273.60	1.63	435.82	0.00	17.14	17.14	722.63
1995 09 07 12	45273.60	4.68	418.92	0.00	16.13	16.13	717.62
1995 09 08 12	45253.48	7.82	416.97	0.00	15.44	15.44	686.73
1995 09 09 12	44928.00	1.72	452.95	0.00	14.20	14.20	643.14
1995 09 10 12	44928.00	0.52	470.33	0.00	14.03	14.03	512.68
1995 09 11 12	44582.40	0.00	472.21	0.00	13.48	13.48	394.34
1995 09 12 12	44582.40	0.00	473.15	0.00	13.69	13.69	328.18
1995 09 13 12	44236.80	0.00	474.74	0.00	13.65	13.65	299.58
